street_address,bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,interest_level
488 E 74 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
488 Marion St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
488 Seventh Avenue,4,4,4,4,4,4,4,4,4,4,4,4,4,4
488A 7th Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
489 18th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
489 Chauncey st,1,1,1,1,1,1,1,1,1,1,1,1,1,1
489 Columbus Avenue,4,4,4,4,4,4,4,4,4,4,4,4,4,4
49 Bleecker Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
49 E 34 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49 East 7th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49 Lawrence Ave.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
49 Ludlow,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49 Park Avenue,5,5,5,5,5,5,5,5,5,5,5,5,5,5
49 St Nicholas Terrace,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49 W 11 Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
49 W 73 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49 West 11th Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
49 West 73rd ST. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49 West 73rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49 ludlow street ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49 park #2c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49 west 73rd street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49-08 28th Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49-15 31st Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49-15 Skillman Ave,2,2,2,2,2,2,2,2,2,2,2,2,2,2
49-15 Skillman Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49-57 Seaman Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
490 E 74 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
490 E 74th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
490 East 23rd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
490 East 74th Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
490 Kosciuszko St ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
490 OCEAN PARKWAY,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491 COLUMBUS AVE,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491 Columbus,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491 Columbus Avenue,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"493 2nd Ave,",1,1,1,1,1,1,1,1,1,1,1,1,1,1
493 2nd Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
493 Grand St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
493 Second Avenue,5,5,5,5,5,5,5,5,5,5,5,5,5,5
494 Hudson St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
494 Hudson Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
495 9th Ave (metropolitan property group),1,1,1,1,1,1,1,1,1,1,1,1,1,1
496 East 88th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
496 Park Place,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4960 Broadway,2,2,2,2,2,2,2,2,2,2,2,2,2,2
497 Greene Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
498 11th Street ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
499 Washington Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4996 Broadway,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4996 broadway ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49th Street 9th Ave 1 Bedroom,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 -09 48th Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 King Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5 MacDonough,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5 MacDonough Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 Macdonough St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 Macdonough Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5 Peter Cooper Road,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5 Riverside Drive,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 Seaman Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 Seaman Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 South Oxford Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 Tudor City Pl,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 Tudor City Place,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5 W 101 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 W 103 St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5 W 103 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 W 103rd St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5 W 91 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5 WEST 101ST ST,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5 West 101st Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
5 West 103rd Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5 West 31st Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5 West 86th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5 Westminster Road,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5-11 47 Ave.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5-11 47th Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5-11 47th Ave.,8,8,8,8,8,8,8,8,8,8,8,8,8,8
5-11 47th Avenue,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50  West 97st ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 3rd ave NYC,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 Battery Pl,4,4,4,4,4,4,4,4,4,4,4,4,4,4
50 Battery Place,32,32,32,32,32,32,32,32,32,32,32,32,32,32
50 Bayard Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 E 28 St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 E 28th St,23,23,23,23,23,23,23,23,23,23,23,23,23,23
50 E 28th St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50 E 75th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 E 78 Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
50 E 78th St.,9,9,9,9,9,9,9,9,9,9,9,9,9,9
50 E21st St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 East 19th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 East 21st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 East 28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 East 28th,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50 East 28th Street,30,30,30,30,30,30,30,30,30,30,30,30,30,30
50 East 72nd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 East 78th St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50 East 78th Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50 East 86th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 King St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50 Lefferts Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 Linden Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 Murray,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50 Murray St,6,6,6,6,6,6,6,6,6,6,6,6,6,6
50 Murray St.,17,17,17,17,17,17,17,17,17,17,17,17,17,17
50 Murray Street,43,43,43,43,43,43,43,43,43,43,43,43,43,43
50 Murray Street 1303,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 Murray street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 N 1st St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 North  1st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 North 1st,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50 North 1st St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50 North 1st Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
50 North 5th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50 PRINCE STREET,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 PRINCE Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50 Park Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 Pine Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 Prince St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50 Prince Street,11,11,11,11,11,11,11,11,11,11,11,11,11,11
50 United Nations Plaza,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 23rd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 25th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50 W 34 St.,26,26,26,26,26,26,26,26,26,26,26,26,26,26
50 W 34 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 34th St.,17,17,17,17,17,17,17,17,17,17,17,17,17,17
50 W 77 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 77th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 77th St.,4,4,4,4,4,4,4,4,4,4,4,4,4,4
50 W 90,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 90 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 90th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50 W 93 St.,25,25,25,25,25,25,25,25,25,25,25,25,25,25
50 W 93 Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50 W 93rd,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"50 W 93rd St,",1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 97 St.,15,15,15,15,15,15,15,15,15,15,15,15,15,15
50 W 97 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 97TH STREET,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 97th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 W 97th St,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50 W 97th St.,12,12,12,12,12,12,12,12,12,12,12,12,12,12
50 W. 34th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 West 25th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 West 34th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 West 34th Street,94,94,94,94,94,94,94,94,94,94,94,94,94,94
50 West 34th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 West 34th street ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 West 77TH Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50 West 77th Street,18,18,18,18,18,18,18,18,18,18,18,18,18,18
50 West 86th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 West 90th St. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 West 90th Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50 West 91st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50 West 93rd Street,36,36,36,36,36,36,36,36,36,36,36,36,36,36
50 West 97th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50 West 97th Street,19,19,19,19,19,19,19,19,19,19,19,19,19,19
50 w 97th street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50-48 39th Pl,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500 1/2 E 84th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 2nd Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 Broome Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 Cathedral Parkway,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 Driggs Ave,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500 Driggs Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 Driggs Avenue,7,7,7,7,7,7,7,7,7,7,7,7,7,7
500 E 11th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500 E 76 Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
500 E 77,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 E 77 St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500 E 77 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 E 77th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 E 77th St.,11,11,11,11,11,11,11,11,11,11,11,11,11,11
500 E 87 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 East 11th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500 East 76th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 East 77TH Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500 East 77th Street,28,28,28,28,28,28,28,28,28,28,28,28,28,28
500 East 85TH Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 East 85th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
500 East 87th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 Flatbush Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 Ocean Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W 143rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W 148 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W 148th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500 W 23rd Street ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W 30th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W 30th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W 30th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W 43rd St.,5,5,5,5,5,5,5,5,5,5,5,5,5,5
500 W 56 St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W 56 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W 56th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 W. 143rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 Washington Avenue,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500 West 143rd Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500 West 148th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500 West 171st St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500 West 23rd Street,9,9,9,9,9,9,9,9,9,9,9,9,9,9
500 West 30th St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500 West 30th Street,10,10,10,10,10,10,10,10,10,10,10,10,10,10
500 West 43rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 West 43rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 West 54th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500 West 56th Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
500 w 148th st,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500.5 E 84th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500.5 east 84th st,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5008 Broadway,13,13,13,13,13,13,13,13,13,13,13,13,13,13
5008 Broadway Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
500A East 87th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500a East 87th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 1/2 West 43rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 E 116TH ST,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 E 74 Street,9,9,9,9,9,9,9,9,9,9,9,9,9,9
501 E 78 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 E 78th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 E 78th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 E 87 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 E 87 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 E 87th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 East 74th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
501 East 78th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
501 East 87th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
501 W 110 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 W 110th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 W 113th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 W 140th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 W 189th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 W 37th St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
501 W 43 Street,10,10,10,10,10,10,10,10,10,10,10,10,10,10
501 W 52nd St ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 W 57 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 W 57 Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
501 West 113th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
501 West 133rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 West 135th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 West 140th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 West 214th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 West 43rd Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
501 West 43rd Street NYC,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 West 57th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
501 east 74th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 east 74th st,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501 east 74th street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501.5 W 43rd St,4,4,4,4,4,4,4,4,4,4,4,4,4,4
501.5 W 43rd St #,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501.5 West 43 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501.5 West 43rd,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501.5 West 43rd Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5010 Fourth Avenue ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502 Amsterdam Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502 E 73 St.,8,8,8,8,8,8,8,8,8,8,8,8,8,8
502 E 73 Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
502 E 73rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502 E 73rd St.,4,4,4,4,4,4,4,4,4,4,4,4,4,4
502 E 79 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
502 E 79th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502 E 88 Street,13,13,13,13,13,13,13,13,13,13,13,13,13,13
502 E. 73rd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
502 East 73rd,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502 East 73rd Street,29,29,29,29,29,29,29,29,29,29,29,29,29,29
502 East 79th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
502 East 88th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
502 East 89th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
502 W 170,2,2,2,2,2,2,2,2,2,2,2,2,2,2
502 W 43rd St ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502 West 213th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502 West 213th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
502 east 73rd,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502+ Park Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503 E 78 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503 E 78 Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
503 E 78th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503 E 78th ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503 E 78th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
503 E 78th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503 East 78th Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
503 W 121,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503 W 43 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503 W 43rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503 West 43rd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
503 e 78,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 E 12th St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
504 E 12th St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
504 E 12th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
504 E 79 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 E 79th St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
504 E 88th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 E 88th St #1D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 E 88th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 East 12th Street,11,11,11,11,11,11,11,11,11,11,11,11,11,11
504 East 12th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 East 79th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 East 88th Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
504 W 167th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 W 172nd St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
504 W. 172nd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 West 110th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504 West 172nd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
504 east 12th street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 37th St.,10,10,10,10,10,10,10,10,10,10,10,10,10,10
505 62nd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 E 88 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
505 E 88th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 Greenwich Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 Saint Marks Ave,2,2,2,2,2,2,2,2,2,2,2,2,2,2
505 St Marks Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 W 22 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 W 22nd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 W 37,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 W 37 St.,80,80,80,80,80,80,80,80,80,80,80,80,80,80
505 W 37th St.,27,27,27,27,27,27,27,27,27,27,27,27,27,27
505 W 47th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
505 W 54 St.,10,10,10,10,10,10,10,10,10,10,10,10,10,10
505 W 54 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 W 54th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 W 54th St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
505 W. 37th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
505 West 161st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 West 162nd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 West 22nd Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
505 West 37th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 West 37th Street,167,167,167,167,167,167,167,167,167,167,167,167,167,167
505 West 37th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505 West 47th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
505 West 54TH Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
505 West 54th Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
505 w 37,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505-509 Saint Marks Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506 E 82nd St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
506 E 84 St.,5,5,5,5,5,5,5,5,5,5,5,5,5,5
506 E 84 Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
506 E 84th St,5,5,5,5,5,5,5,5,5,5,5,5,5,5
506 E 84th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506 E 84th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506 E 88 Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
506 E 88th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506 East 13th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506 East 82nd Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
506 East 84th Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
506 East 88th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
506 Ninth Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506 W 54th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
507  W 139th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
507 E 83 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
507 E 83 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
507 E 83rd St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
507 E 83rd St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
507 E 83rd street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
507 East 83rd Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
507 W 139 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
507 W 139th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508 E 12th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508 E 12th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508 E. 78th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508 East 12th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
508 East 78th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
508 Ninth Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508 W 121,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508 West 158th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
508 West 167th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508-512 east 117th street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
509 E 78th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
509 E 78th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
509 E. 87th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
509 East 12th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
509 East 78th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
509 East 78th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
509 East 87th Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
509 Henry Street ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
