display_address,bathrooms,bedrooms,building_id,created,description,features,latitude,listing_id,longitude,manager_id,photos,price,street_address,interest_level
W 88 Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
W 88 st ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 88th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 88th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W 89 Columbus,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 89 St.,4,4,4,4,4,4,4,4,4,4,4,4,4,4
W 89 Street,16,16,16,16,16,16,16,16,16,16,16,16,16,16
W 89th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 89th St & Broadway,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"W 89th St,",4,4,4,4,4,4,4,4,4,4,4,4,4,4
W 89th St.,5,5,5,5,5,5,5,5,5,5,5,5,5,5
W 8th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 8th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W 8th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 9 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 90 St.,28,28,28,28,28,28,28,28,28,28,28,28,28,28
W 90 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 90's & Broadway,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 90th St,7,7,7,7,7,7,7,7,7,7,7,7,7,7
W 90th St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
W 90th and Central Park West,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 91 St.,17,17,17,17,17,17,17,17,17,17,17,17,17,17
W 91 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 91st St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
W 91st St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 92,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 92 St.,6,6,6,6,6,6,6,6,6,6,6,6,6,6
W 92 Street,14,14,14,14,14,14,14,14,14,14,14,14,14,14
W 92nd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 92nd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 92rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 93,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 93 St.,39,39,39,39,39,39,39,39,39,39,39,39,39,39
W 93 Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
W 93rd,8,8,8,8,8,8,8,8,8,8,8,8,8,8
W 93rd St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"W 93rd St,",1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 93rd St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W 94 St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W 94 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 94th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 94th St.,5,5,5,5,5,5,5,5,5,5,5,5,5,5
W 95,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 95 St.,6,6,6,6,6,6,6,6,6,6,6,6,6,6
W 95 Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
W 95th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 96 St.,70,70,70,70,70,70,70,70,70,70,70,70,70,70
W 96 Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
W 96th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"W 96th St,",2,2,2,2,2,2,2,2,2,2,2,2,2,2
W 96th St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
W 97 St.,24,24,24,24,24,24,24,24,24,24,24,24,24,24
W 97 Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
W 97TH STREET,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 97th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 97th & Columbus Ave. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W 97th St,6,6,6,6,6,6,6,6,6,6,6,6,6,6
W 97th St.,17,17,17,17,17,17,17,17,17,17,17,17,17,17
W 98 St.,9,9,9,9,9,9,9,9,9,9,9,9,9,9
W 98 Street,9,9,9,9,9,9,9,9,9,9,9,9,9,9
W 98th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"W 98th St,",6,6,6,6,6,6,6,6,6,6,6,6,6,6
W 98th St.,6,6,6,6,6,6,6,6,6,6,6,6,6,6
W 99th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W 99th St ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W End Ave,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W End Ave.,19,19,19,19,19,19,19,19,19,19,19,19,19,19
W Houston,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W Houston St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"W Houston St,",1,1,1,1,1,1,1,1,1,1,1,1,1,1
W Houston St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W Houston Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
W St,7,7,7,7,7,7,7,7,7,7,7,7,7,7
W St. Nicholas Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W-27ST,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W-27St ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W-57ST,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 102nd St. & Amsterdam Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 109th St. and Columbus,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 122nd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 12th St and 8th Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 135th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 139th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 139th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 143rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 15th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 162nd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 164th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 165th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 168th Street,10,10,10,10,10,10,10,10,10,10,10,10,10,10
W. 16th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 172nd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 173rd Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
W. 177th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
W. 20th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 20th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 218th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 21st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 23rd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 24th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 26th St and Seventh Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 29th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 31st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 34th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 37th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
W. 42nd Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
W. 43rd St. & 10th Ave. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 47th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 47th btwn 8th and 9th Aves,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 48th Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
W. 51st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 52nd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 53rd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 54th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
W. 55th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W. 57th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 60th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 64th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 76th St. & Amsterdam Ave. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W. 90:s & Columbus Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"W. Houston Street, ",1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.109th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W.114th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W.118th St,5,5,5,5,5,5,5,5,5,5,5,5,5,5
W.129th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.139th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.141st St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
W.146th St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
W.147th St,4,4,4,4,4,4,4,4,4,4,4,4,4,4
W.148th St,8,8,8,8,8,8,8,8,8,8,8,8,8,8
W.162nd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.163rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.171st St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.177th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.180th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
W.22nd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.26th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.42nd St. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W.93rd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W11th- Stylish One Bedroom ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"W33 Drmn, Gym, Rooftop,",3,3,3,3,3,3,3,3,3,3,3,3,3,3
"W34 Drmn, Gym, Rooftop,",4,4,4,4,4,4,4,4,4,4,4,4,4,4
"W37 Drmn, Gym, Rooftop,",2,2,2,2,2,2,2,2,2,2,2,2,2,2
W42nd St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"W48 Pool, Drmn, Gym, Rooftop,",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"W52 Drmn, Gym, Rooftop,",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"W54 Pool, Drmn, Gym, Rooftop,",1,1,1,1,1,1,1,1,1,1,1,1,1,1
W56 Doorman Building,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W58 24/7 Doorman Building,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W74th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WALL ST.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WASHINGTON HEIGHTS 4BR! WHAT A DEAL!,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WASHINGTON ST.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WAVERLY PLACE ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WEST 140 ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WEST 14TH STREET _________-NO FEE BRAND NEW RENOVATED 3 BED DUPLEX IN THE HEART OF CHELSEA________CALL TODAY FOR VIEWING ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WEST 52,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WEST 57TH STREET,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WEST 84TH STREET! STUNNING MASSIVE 3 BEDROOM!,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WHAT?!! THIS IS A DEAL HERE!!! CHECK IT OUT!,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WILL NOT LAST LONG! ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wadsworth Ave,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Wadsworth Ave ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wadsworth Avenue,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Wadsworth Terrace,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Wall,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Wall Sreet,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wall St,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Wall St and Broad St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wall St.,73,73,73,73,73,73,73,73,73,73,73,73,73,73
Wall St. (Financial District),2,2,2,2,2,2,2,2,2,2,2,2,2,2
Wall St.~ W/D In Unit,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wall Street,332,332,332,332,332,332,332,332,332,332,332,332,332,332
Wall Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wall Street ,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Wall Street & Water Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wall Street Court,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Wall st,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Wall st ,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Wallace Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Walls Up ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Walton Ave,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Walton Avenue,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Warburton,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Waring Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Warren St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Warren Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Washington,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Washington Ave,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Washington Ave & Dekalb Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Washington Ave - Clinton Hill,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Washington Ave.,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Washington Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Washington Avenue,56,56,56,56,56,56,56,56,56,56,56,56,56,56
Washington Place,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Washington St,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Washington St and Rector St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Washington St.,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Washington St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Washington Street,237,237,237,237,237,237,237,237,237,237,237,237,237,237
Washington square park ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Washington st ,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Water,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Water St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Water St and Pearl St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Water St.,58,58,58,58,58,58,58,58,58,58,58,58,58,58
Water Street,214,214,214,214,214,214,214,214,214,214,214,214,214,214
Water Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Water Street September move in,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Water st ,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Waterside,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Waterside Plaza,54,54,54,54,54,54,54,54,54,54,54,54,54,54
Waverly,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Waverly Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Waverly Pl,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Waverly Pl & Grove St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Waverly Pl/Grove St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Waverly Place,58,58,58,58,58,58,58,58,58,58,58,58,58,58
Wea,24,24,24,24,24,24,24,24,24,24,24,24,24,24
Webb Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Weirfield Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Welling Ct,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West  181st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West  49th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 10 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 100's/Central Park West,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 100's/Near Central Park,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 100s/Near Central Park,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 100th Street,8,8,8,8,8,8,8,8,8,8,8,8,8,8
West 101st St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West 101st Street,12,12,12,12,12,12,12,12,12,12,12,12,12,12
West 102nd Street,21,21,21,21,21,21,21,21,21,21,21,21,21,21
West 102nd Street & Broadway,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 102nd st,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 103,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 103rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 103rd Street,27,27,27,27,27,27,27,27,27,27,27,27,27,27
West 104th Street,14,14,14,14,14,14,14,14,14,14,14,14,14,14
West 105th Street,63,63,63,63,63,63,63,63,63,63,63,63,63,63
West 105th street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 106th Street,24,24,24,24,24,24,24,24,24,24,24,24,24,24
West 107th Street,110,110,110,110,110,110,110,110,110,110,110,110,110,110
West 107th Street and Broadway,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 108th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 108th Street,27,27,27,27,27,27,27,27,27,27,27,27,27,27
West 109th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 109th Street,118,118,118,118,118,118,118,118,118,118,118,118,118,118
West 109th Street & Columbus/Manhattan Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 109th Street - Four Bedroom,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 10th St / Waverly Pl,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 10th Street,32,32,32,32,32,32,32,32,32,32,32,32,32,32
West 110th Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
West 110th Street & Manhattan Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 111 St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West 111th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 112 St.,8,8,8,8,8,8,8,8,8,8,8,8,8,8
West 112th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West 113th St,9,9,9,9,9,9,9,9,9,9,9,9,9,9
West 113th Street,9,9,9,9,9,9,9,9,9,9,9,9,9,9
West 114th,5,5,5,5,5,5,5,5,5,5,5,5,5,5
West 114th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 114th Street,41,41,41,41,41,41,41,41,41,41,41,41,41,41
West 115th Street,17,17,17,17,17,17,17,17,17,17,17,17,17,17
West 116 St.,6,6,6,6,6,6,6,6,6,6,6,6,6,6
West 116th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 116th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 117th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 118th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 118th St.,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 119th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 11th Street,23,23,23,23,23,23,23,23,23,23,23,23,23,23
West 120th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 120th Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
West 121st St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 122nd Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 123,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 123rd Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
West 124th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 125th Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
West 126th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 127 St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 127th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 129th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 12th Street,17,17,17,17,17,17,17,17,17,17,17,17,17,17
West 13 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 130th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 132,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 132nd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 132nd Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
West 133rd Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 135th Street,19,19,19,19,19,19,19,19,19,19,19,19,19,19
West 136th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 136th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West 137th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 137th Street,14,14,14,14,14,14,14,14,14,14,14,14,14,14
West 138 St.,6,6,6,6,6,6,6,6,6,6,6,6,6,6
West 138th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 138th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 139th,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 139th Street,27,27,27,27,27,27,27,27,27,27,27,27,27,27
West 13th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 13th Street,90,90,90,90,90,90,90,90,90,90,90,90,90,90
West 13th Street ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West 13th street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 13th street ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 13th street!,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 140's & Broadway,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 140th St & Amsterdam,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 140th Street,11,11,11,11,11,11,11,11,11,11,11,11,11,11
West 141 St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 141 St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West 141st,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 141st Street,9,9,9,9,9,9,9,9,9,9,9,9,9,9
West 142nd Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
West 143,35,35,35,35,35,35,35,35,35,35,35,35,35,35
West 143rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 143rd Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
West 143rd street and Broadway ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 144th Street,26,26,26,26,26,26,26,26,26,26,26,26,26,26
West 144th Street between Amsterdam and Riverside,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 145,8,8,8,8,8,8,8,8,8,8,8,8,8,8
West 146th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 146th Street,21,21,21,21,21,21,21,21,21,21,21,21,21,21
West 146th Street & Frederick Douglass Boulevard ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 147th,7,7,7,7,7,7,7,7,7,7,7,7,7,7
West 147th Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
West 147th Street.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 148,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 148 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 148th Street,12,12,12,12,12,12,12,12,12,12,12,12,12,12
West 149th Street,9,9,9,9,9,9,9,9,9,9,9,9,9,9
West 14th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 14th Street,92,92,92,92,92,92,92,92,92,92,92,92,92,92
West 14th Street & 5th Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"West 14th, Chelsea, West Village",1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 15 Th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 150th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 151st Street,11,11,11,11,11,11,11,11,11,11,11,11,11,11
West 151st Street & Bradhurst Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 152nd Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 155th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 156 Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
West 156th Street,14,14,14,14,14,14,14,14,14,14,14,14,14,14
West 158th Street,12,12,12,12,12,12,12,12,12,12,12,12,12,12
West 159th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 15th Street,52,52,52,52,52,52,52,52,52,52,52,52,52,52
West 160 St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West 160th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 160th Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
West 161,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 161st Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
West 162,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 162nd,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 162nd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 162nd Street,18,18,18,18,18,18,18,18,18,18,18,18,18,18
West 163rd Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West 164th Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
West 165th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West 167th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 168th Street,13,13,13,13,13,13,13,13,13,13,13,13,13,13
West 16th St,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 16th Street,41,41,41,41,41,41,41,41,41,41,41,41,41,41
West 16th Street & 7th Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 170's & St Nicholas,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 170's West of Broadway,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 170s and Audobon,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 170th Street,11,11,11,11,11,11,11,11,11,11,11,11,11,11
West 171st St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 171st St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 171st Street,15,15,15,15,15,15,15,15,15,15,15,15,15,15
West 172nd Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
West 172nd Street and Broadway,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 173rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West 173rd Street,12,12,12,12,12,12,12,12,12,12,12,12,12,12
West 174th St,4,4,4,4,4,4,4,4,4,4,4,4,4,4
West 174th Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
West 175th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West 175th Street,11,11,11,11,11,11,11,11,11,11,11,11,11,11
West 176th Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
West 177th Street,13,13,13,13,13,13,13,13,13,13,13,13,13,13
West 17th Street,26,26,26,26,26,26,26,26,26,26,26,26,26,26
